Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
www.informationexperts.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
promocao-sicoob.cf,0,0,,1,http,0,0,0,1,0,1,0,1,1,0,1
playwickeycats.com,0,0,/index.shtml,0,http,0,0,0,0,0,1,0,0,0,0,1
www.kenyabirds.org.uk,0,0,/pb_pelican.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
saughallmassie.org,0,0,/we/seniorpeoplemeet/v3/login.html,0,http,0,0,2,0,0,0,0,1,0,0,1
powerspiritonline.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
freshinktattoostudio.com.au,0,0,/wp-includes/opt.php,0,http,0,2,2,1,0,1,0,1,1,0,1
www.uvm.edu,0,0,/snr/,0,http,0,2,2,1,0,1,0,0,0,0,0
cabinetelendil.be,0,0,/hil/office/,0,http,0,0,0,1,0,1,0,1,0,0,1
rccgpavilion.org,0,0,/components/com_acymailing/controllers/js/fr/frebox158418/e1acec14bad70e2d1a80566e6c3108c4/,0,http,0,0,1,0,0,0,0,1,0,0,2
www.boutwellstudios.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.successpromotions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.honoluluzoo.org,0,0,/red_and_yellow_barbet.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
docharris.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
ovtoc.com,0,0,/wp-content/themes/Astra/images/webapps/mpp/home/,0,http,0,0,1,2,0,2,0,1,0,0,1
gem.tools,0,0,/shell/dejiwire/fmsk/garyspeed/165957739e5e07bdb83b0c3b9799899a/,0,https,0,0,1,0,0,1,0,1,0,0,1
freberg.westnet.com,0,0,/hear_it.html,0,http,0,2,0,0,0,1,0,0,0,1,2
www.killingtimeproductions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
elmundo-latino.com,0,0,/ir/index.html,1,https,0,0,0,0,0,1,0,1,0,0,1
hollywoodcollectorshow.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
safecheck-acct5151.esy.es,0,0,/help/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.service-freeboxligne.com,0,0,/assurez/9ae75b651ab5a58462046a33308528b8/,1,http,0,0,1,1,1,1,0,1,1,0,1
133.130.103.10,0,1,/24/sicredi/psmlId/31/paneid/index.htm,0,http,0,1,2,1,0,1,0,1,0,0,1
jaymecares.com,0,0,/B/sound/edocz/s2/,0,http,0,0,0,0,0,1,0,1,0,0,2
onami.free.fr,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
muththamizh.com,0,0,/llc/production-llc/,0,http,0,0,0,0,0,0,0,1,0,0,1
cover-acct0926.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
death_of_ase.tripod.com,0,0,/dt/twisteddesire.html,0,http,0,2,0,0,0,0,0,0,0,0,1
haryana-online.com,0,0,/fauna/birds/alexandrine_parakeet.htm,1,http,0,0,2,2,0,2,0,0,0,0,2
home.arcor.de,0,0,/jrock-yaoi/index2.htm,0,http,0,2,0,1,0,1,0,0,0,0,0
www.angelfire.com,0,0,/goth2/azrael/,0,http,0,0,0,0,0,0,0,0,0,0,0
www.sqi-mail.com,0,0,/Dropbox/d231f317f2b3e9015b76d9fff7746648/verify.php,1,http,0,2,2,1,1,1,0,1,1,0,1
www.kaska.demon.co.uk,0,0,/,0,http,0,1,0,2,0,2,0,0,0,0,0
pages-5503.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
outlookmaintenace.urest.org,0,0,/,0,http,0,0,0,0,0,1,0,1,0,0,2
www.voicechasers.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
diariapromotionspecial.com,0,0,/OFERTAS11910apc/produto.php,0,http,0,0,1,2,0,2,0,1,0,0,1
www.radaradt.com,0,0,/portal/libraries/gantry/html/layouts/html/xewsaq.php,0,http,0,2,1,0,0,1,0,1,0,1,1
54.157.20.99,0,1,/principal.php,0,http,0,1,0,1,1,1,0,1,0,0,1
tinyurl.com,0,0,/katfbes,0,http,0,0,0,0,0,0,0,1,0,1,0
cenkershipping.com,0,0,/wp-content/upload/moc.htm,0,http,0,0,0,0,0,1,0,1,0,0,1
www.geocities.com,0,0,/kurisumasu_jbt/,0,http,0,0,0,2,0,2,0,0,0,0,2
lesaventuriersvoyageurs.com,0,0,/js/paypal-account-confirm,0,http,0,0,2,2,0,2,0,1,0,0,1
m-amir.com,0,0,/egyteb/biz/,1,http,0,0,0,0,0,1,0,1,0,0,1
www.citadelchurchjax.com,0,0,/wp-admin/data/owa/WebAdmin/Outlook%20Web%20App.htm,0,http,0,2,1,0,0,0,0,1,0,1,1
www.uvm.edu,0,0,/~fiji2,0,http,0,0,0,1,0,1,0,0,0,0,0
craig-hallum.ga,0,0,/sgg/1/login.htm,1,http,0,0,0,1,0,1,0,1,1,0,1
www.amfsoftware.com,0,0,/windows/amfpim.html,0,http,0,2,0,0,0,1,0,0,1,0,1
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i4050id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
cargo-hangnadim.com,0,0,/surecers/Discover.com/index.htm,1,http,0,2,2,1,1,1,0,1,1,0,1
whautopilots.com,0,0,/wp-content/uploads/CBT/chase/chase/card.php,0,http,0,0,2,0,0,1,0,1,0,0,2
www.fancyfurs.net,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
recovers-check-accounts.hol.es,0,0,/recovery/recovery-chekpoint-login.html,1,http,0,2,1,1,1,1,0,1,1,0,1
sicoob-card.com,0,0,/2017/,1,http,0,0,0,0,0,1,0,1,1,0,1
www.theyolostore.com,0,0,/js/calendar/skins/aqua/welcome/AOL/index-aol.html,0,http,0,2,1,2,0,2,0,1,0,0,1
hjdjdk44d.net,0,0,/mainbuding/aol/,0,http,0,0,0,1,1,1,0,1,1,0,1
demo.369usa.com,0,0,/admin/mobile.free.fr/c5dd3c6e449f9a592032f9d54c987417/moncompte/confirmation.php,0,http,0,1,1,0,0,1,0,1,1,0,2
www.wonderfluf.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~dbarring/home.html,0,http,0,2,0,1,0,1,0,0,0,0,0
webmailhelpdeskstaff.000webhostapp.com,0,0,/,0,http,0,0,0,0,0,0,0,1,0,0,0
www.kenyabirds.org.uk,0,0,/nubian_wp.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
varietytransport.com,0,0,/wp-includes/SimplePie/XML/Declaration/L/,0,http,0,0,2,2,0,2,0,1,0,1,1
www.rocketlist.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
www.emba.uvm.edu,0,0,/~asme/,0,http,0,2,0,1,0,1,0,0,0,0,0
nnconsultoria.com.br,0,0,/Atendimento.Pessoa.Fisica01/atendimento_pessoa_fisica/criptografado/index1.php,0,http,0,1,1,1,0,1,0,1,0,0,1
www.uvm.edu,0,0,/~rullrich/first.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.wavegroup.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.voicechasers.com,0,0,/database/showactor.php,0,http,0,2,2,0,0,0,0,0,0,0,2
www.gammadyne.com,0,0,/sb.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
www.uvm.edu,0,0,/~alco/,0,http,0,0,0,1,0,1,0,0,0,0,0
34.201.92.123,0,1,/indisponivel.php,0,http,0,1,0,1,1,1,0,1,0,0,1
www.uvm.edu,0,0,/~gradcoll/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.rankforsales.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
bibliophile.free.fr,0,0,/tax.php,0,http,0,2,0,1,0,1,0,1,0,0,1
montereybay.com,0,0,/creagrus/african_barbets.html,0,http,0,0,0,0,0,0,0,0,0,0,2
www.zemo.org.ua,0,0,/wp-includes/js/images/start.php,0,http,0,1,2,1,0,1,0,1,0,0,1
skanke.no,0,0,/wp-content/themes/moc.htm,0,http,0,0,0,1,0,1,0,1,0,0,1
baltkagroup.com,0,0,/mailcheck/source/,0,http,0,0,0,1,1,1,0,1,1,0,1
www.geko.fr,0,0,/components/com_contact/models/new/1.php,0,http,0,2,2,0,0,1,0,1,0,0,1
ow.ly,0,0,/2G1V30bdj5z,0,http,0,0,0,1,0,1,0,1,1,1,2
www.pluribusmedia.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~training/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.geocities.com,0,0,/philbass_2000/narrators.html,0,http,0,2,0,2,0,2,0,0,0,0,2
bioweb.uwlax.edu,0,0,/bio203/s2007/greaney_megh,0,http,0,0,0,1,0,1,0,0,0,0,0
www.goaggressive.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
service-freeboxligne.com,0,0,/assurez/4ff270fc23e5092af4190f37237470a0/,1,http,0,0,2,1,1,1,0,1,1,0,1
rooferexpert.com,1,0,/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/62d8fdbacfc03c476d4fb331d04bb3e8/,0,http,0,1,1,0,0,1,0,1,0,1,1
www.crispinfreeman.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.oceanwanderers.com,0,0,/bermudapet.html,0,http,0,2,0,0,0,1,0,0,0,0,2
www.gaytoon-japan.com,0,0,,1,http,0,0,0,0,0,1,0,0,0,0,2
fedex.com-0289.systems,0,0,/d4f9b7694dfe6fb2424e2702b25e4c8f/,1,http,0,0,2,1,0,1,0,1,1,1,1
confluentc.com,0,0,/images/excelfile/1bfc02a75ee568412279b969645fd856/,0,http,0,0,2,0,0,0,0,1,0,0,1
excelsolarenergy.com,0,0,/cgi/sign2/,0,https,0,0,0,0,0,1,0,1,0,0,1
bit.ly,0,0,/2qkCl2Y,0,http,0,0,0,1,0,1,0,1,0,1,0
a.doko.moe,0,0,/vschbi.html,0,https,0,2,0,2,0,1,0,1,0,0,2
ad-blockeds.com,0,0,/--/www.impots.gouv.fr/file/cf036cb9af9ed6833821231c37a85a51/,1,http,0,1,1,1,1,1,0,1,1,0,1
cover-acct2083.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.breedlist.com,0,0,/japanese-bobtail-breeders.html,0,http,0,2,2,0,0,0,0,0,0,1,2
liceosanconrado.cl,0,0,/836gsg5/casts/,0,http,0,0,0,0,0,1,0,1,0,0,1
fgtscontasinativas.16mb.com,0,0,/index.php,0,http,0,2,0,0,0,0,0,1,1,0,1
www.birds.cornell.edu,0,0,/allaboutbirds/birdguide/red-headed_woodpecker.html,0,http,0,1,1,1,0,1,0,0,0,0,0
recovery-account-fb.hol.es,0,0,/facebook-support,1,http,0,0,1,1,0,1,0,1,1,0,1
asifa.proboards61.com,0,0,/index.cgi,0,http,0,2,2,0,0,1,0,0,0,0,2
h2hventures.co,0,0,/styles/,0,http,0,0,0,0,0,1,0,1,0,0,1
resolve-acct6548.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.povonline.com,0,0,/cols/col051.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
www.ivorybill.org,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,1
checkpoint-info-fb9t.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.ultrakoz.com,0,0,/uploads/files/reloadedatt.net.html,0,http,0,1,2,0,0,1,0,1,0,0,1
www.rimmkaufman.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
marcof.pro.br,0,0,/acesso.criptografado4/cliente.conectado1/pessoa.fisica.recadastrar/cadastrar.referencia/acesso.pendente.comunicacao/index.html,0,http,0,1,1,1,0,1,0,1,0,0,1
baltkagroup.com,0,0,/mailcheck/source/verification.php,0,http,0,0,2,1,1,1,0,1,1,0,1
www.neseabirds.com,0,0,/stormpetrelwf.htm,0,http,0,2,0,2,1,0,0,0,0,0,2
www.saythetime.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
m.webring.com,0,0,/hub,0,http,0,0,0,0,0,0,0,0,0,0,2
www.uvm.edu,0,0,/~dguber/,0,http,0,0,0,1,0,1,0,0,0,0,0
purrfectphonesexjobs.com,0,0,/!!..HXLaZaGsnp..!!//index.php,0,http,1,1,2,0,0,1,0,1,0,0,1
pages-5508.hol.es,0,0,/facebook-confirmation,1,http,0,0,0,1,1,1,0,1,1,0,1
www.bestsearch.info,0,0,/,0,http,0,0,0,1,0,1,0,1,1,0,1
chmsry.org.za,0,0,/Topultimatenew/product/products/,0,http,0,0,0,1,0,1,0,1,1,0,1
www.geocities.com,0,0,/himalayancats2000/index.html,0,http,0,2,0,2,0,2,0,0,0,0,2
webpages.charter.net,0,0,/sassipurrs/,0,http,0,0,0,2,0,2,0,0,0,0,0
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i3960id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
www.kinu-sekigushi.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.nenature.com,0,0,/piedbilledgrebe.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
extratofgtsonline.com,0,0,/1index.php,0,http,0,0,0,0,0,1,0,1,1,0,1
www.whatsapservice.com,0,0,/Teamprodnationalstation/Idnumber6546546546548/client-update-5fgh5f4gh65df4h6d5f4h6df5h46f5h46dfh54df6h54df6h45df65465f45fdh64dhfg546df4g6sdg546sdg94/pp/,0,http,0,0,1,1,1,1,0,1,1,0,1
almasur.com,0,0,/wp-includes/pomo/docusign17/,0,http,0,0,0,0,0,0,0,1,0,0,1
www.rollingrproductions.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
yokohamajijyou.com,0,0,/fos/,0,http,0,0,0,2,0,2,0,1,0,0,1
www.personalmicrocosms.com,0,0,/html/32bit.html,0,http,0,2,0,0,0,1,0,0,0,0,1
faridhosiery.com,0,0,/aol.net/www.aol.com/index.htm,0,http,0,1,0,2,0,2,0,1,0,0,1
desertsportswear.com,0,0,/bankofamerica.com/c90da847db9803c2dc7bc28bfb1f52fc/,0,http,0,0,1,0,0,1,0,1,0,0,1
www.rustmaster.com.br,0,0,/ml/next1.php,0,https,0,1,0,1,0,1,0,1,0,0,1
info-service-il.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
internetbod.com,0,0,/pod/,0,http,0,0,2,2,0,2,0,1,0,0,1
faridhosiery.com,0,0,/new/yahoo/login_verify2&amp;.src=ym/mail.html,0,http,0,2,2,2,0,2,0,1,0,0,1
www.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.ct56372.tmweb.ru,0,0,/oferta.cliente,1,http,0,1,1,0,0,1,0,1,1,0,1
uesi.aesbiz.com,0,0,/wp-content/themes/twentyfifteen/inc/monn.htm,0,http,0,2,2,0,0,0,0,1,0,0,2
ansti.org,0,0,/email/gmail/login.php,0,http,0,0,0,2,0,2,0,1,0,0,2
www.jnproductions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.quisma.de,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,1
miprofe.cl,0,0,/wp-admin/network/rdr/16/,0,http,0,0,0,0,0,1,0,1,0,0,1
wickedsickness.com,1,0,/lkjshx/mailbox/index.php,0,http,0,2,2,1,1,1,0,1,1,0,1
www.keyframeonline.com,0,0,/kf.php,0,http,0,2,0,0,0,1,0,0,0,0,2
kohchang-holidays.com,0,0,/t-online/t0nline/user-verify.htm,1,http,0,0,2,2,0,0,0,1,0,0,1
bit.ly,0,0,/2oOkGv9,0,http,0,0,0,1,0,1,0,1,0,1,0
papagaio2000.sites.uol.com.br,0,0,/indexing.htm,0,http,0,1,0,1,0,1,0,0,0,0,2
www.ccvideo.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
restauracjagreenpepper.pl,0,0,//payment/payment/index.php,0,http,1,0,2,0,0,1,0,1,0,0,1
worldtekevents.com,0,0,/drive/drive/,0,http,0,0,0,0,0,0,0,1,0,0,2
safety-check-278836.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.lmhsoft.com,0,0,/timesync/,0,http,0,0,0,0,0,0,0,0,0,1,2
www.kenyabirds.org.uk,0,0,/flamingo_g.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.uvm.edu,0,0,/~helix/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.hallwaystreetsigns.com,0,0,/pdfs/home/bfbe060107cd442c604ff0a69cc8a940/,0,http,0,0,1,2,0,1,0,1,0,0,2
jnep.sumdu.edu.ua,0,0,/images/fra/fraaa/fraaaaa/9b4465016edb09ae73e4c0b2f1da1d44/,0,http,0,2,1,1,0,1,0,1,0,0,0
31.220.111.56,0,1,/asdq12/,0,http,0,2,0,1,0,1,0,1,0,0,1
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i4021id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
recoveri-legalfb-acct2017.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
settings-acct024631.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,0,1,0,1,1,0,1
primoframe.com,0,0,/jimmy/,0,http,0,0,0,0,0,1,0,1,0,0,1
seguranca-santa-mobile.000webhostapp.com,0,0,/app/dados.php,1,http,0,2,2,0,0,0,0,1,0,0,0
www.uvm.edu,0,0,/~uvmwoc/,0,http,0,0,0,1,0,1,0,0,0,0,0
freestyle.d934713.u-telcom.net,0,0,/Boa_Fud_2016/home/login.php,1,http,0,1,1,0,0,1,0,1,0,0,2
www.uvm.edu,0,0,/~fleming/index.php,0,http,0,2,2,1,0,1,0,0,0,0,0
meusaldos.com,0,0,,0,http,0,0,0,0,0,1,0,1,1,0,1
cortazarurdaneta.com,0,0,/chn/5adfd99cf03b06771d81f8b5607f1d7e/,0,http,0,0,2,0,0,1,0,1,0,0,1
www.hallwaystreetsigns.com,0,0,/pdfs/home/1baec2b40858a848369b35612c8fb982/,0,http,0,0,1,2,0,1,0,1,0,0,2
www.cayugafarm.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/0980832a9d883da9ec7411b5161fdee6/,0,http,0,0,1,2,0,2,0,1,1,0,1
httpssecure.belhalfs.beget.tech,0,0,/auth/auth/issues/,0,http,0,2,2,0,0,0,1,1,1,0,0
www.wallpaper-calendar.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
goodnessvanillalive.com,1,0,/xupx/chinko/index.php,0,http,0,1,2,0,0,0,0,1,0,0,1
www.cancellieri.org,0,0,/apim_index.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
idd00788.eresmas.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
bitly.com,0,0,/a/warning,0,https,0,2,1,0,0,0,1,1,1,1,0
www.birdguides.com,0,0,/species/species.asp,0,http,0,2,2,2,0,2,0,0,0,0,2
esf.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.ellepimmobiliare.it,0,0,/www.santandernet.com.br-br/pessoa-fisica/santander-van-gogh/aplicativos/index1.php,0,http,0,1,1,0,0,1,0,1,0,1,1
www.uvm.edu,0,0,/~plantbio/,0,http,0,1,2,1,0,1,0,0,0,0,0
www.hirameki-int.com,0,0,,1,http,0,0,0,0,0,1,0,0,0,1,1
www.seoanalysis.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.uvmhillel.org,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
supports01123.hol.es,0,0,/facebook-confirmation,0,http,0,0,0,1,1,1,0,1,1,0,1
grannyflat-s.com.au,0,0,/data/domainz/domainz/review/,1,http,0,0,2,1,0,1,0,1,1,0,1
www.fmsystems.net,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,2
www.uvm.edu,0,0,/whale/,0,http,0,0,0,1,0,1,0,0,0,0,0
thomasmorall.co,0,0,/amex/Validation/,0,http,0,0,0,1,0,1,0,1,1,0,1
sll.well.com.mangtonics.in,0,0,/WellsNew/,0,http,0,1,0,1,1,1,0,1,1,0,1
